<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.15	16:00:00	1.16992	1.17098	1.16882	1.17073	17413	0	0
2020.10.16	00:00:00	1.17073	1.17153	1.17005	1.17026	7667	0	0
2020.10.16	08:00:00	1.17026	1.17460	1.16939	1.17327	19293	0	0
2020.10.16	16:00:00	1.17327	1.17393	1.17129	1.17160	14694	0	0
2020.10.19	00:00:00	1.17195	1.17248	1.17038	1.17055	7385	0	0
2020.10.19	08:00:00	1.17055	1.17887	1.17030	1.17773	16324	0	0
2020.10.19	16:00:00	1.17772	1.17936	1.17642	1.17695	14483	0	0
2020.10.20	00:00:00	1.17695	1.17779	1.17641	1.17770	7281	0	0
2020.10.20	08:00:00	1.17769	1.18179	1.17598	1.18087	16790	0	0
2020.10.20	16:00:00	1.18086	1.18407	1.18074	1.18211	14742	0	0
2020.10.21	00:00:00	1.18214	1.18497	1.18208	1.18474	8700	0	0
2020.10.21	08:00:00	1.18474	1.18702	1.18414	1.18624	20226	0	0
2020.10.21	16:00:00	1.18626	1.18806	1.18440	1.18598	18341	0	0
2020.10.22	00:00:00	1.18582	1.18649	1.18382	1.18448	9217	0	0
2020.10.22	08:00:00	1.18448	1.18667	1.18114	1.18260	18047	0	0
2020.10.22	16:00:00	1.18260	1.18366	1.18153	1.18177	14347	0	0
2020.10.23	00:00:00	1.18177	1.18232	1.17867	1.18016	10093	0	0
2020.10.23	08:00:00	1.18017	1.18600	1.17914	1.18529	17356	0	0
2020.10.23	16:00:00	1.18525	1.18646	1.18253	1.18598	13670	0	0
2020.10.26	00:00:00	1.18551	1.18554	1.18290	1.18311	8706	0	0
2020.10.26	08:00:00	1.18315	1.18474	1.18031	1.18170	18897	0	0
2020.10.26	16:00:00	1.18170	1.18262	1.18061	1.18087	13618	0	0
2020.10.27	00:00:00	1.18087	1.18346	1.18064	1.18334	7922	0	0
2020.10.27	08:00:00	1.18333	1.18378	1.17961	1.18345	17466	0	0
2020.10.27	16:00:00	1.18345	1.18387	1.17818	1.17870	12197	0	0
2020.10.28	00:00:00	1.17870	1.17879	1.17696	1.17840	8741	0	0
2020.10.28	08:00:00	1.17840	1.17850	1.17178	1.17341	22897	0	0
2020.10.28	16:00:00	1.17341	1.17602	1.17204	1.17451	16935	0	0
2020.10.29	00:00:00	1.17451	1.17586	1.17439	1.17546	8037	0	0
2020.10.29	08:00:00	1.17546	1.17573	1.16795	1.16917	24846	0	0
2020.10.29	16:00:00	1.16926	1.17003	1.16499	1.16740	17931	0	0
2020.10.30	00:00:00	1.16741	1.16944	1.16679	1.16806	9823	0	0
2020.10.30	08:00:00	1.16806	1.17040	1.16601	1.16866	22730	0	0
2020.10.30	16:00:00	1.16869	1.16896	1.16398	1.16462	17800	0	0
2020.11.02	00:00:00	1.16468	1.16495	1.16300	1.16371	9581	0	0
2020.11.02	08:00:00	1.16371	1.16556	1.16221	1.16370	20070	0	0
2020.11.02	16:00:00	1.16370	1.16411	1.16227	1.16404	13106	0	0
2020.11.03	00:00:00	1.16406	1.16596	1.16323	1.16547	7179	0	0
2020.11.03	08:00:00	1.16547	1.17181	1.16532	1.17044	17162	0	0
2020.11.03	16:00:00	1.17043	1.17396	1.16955	1.17150	14000	0	0
2020.11.04	00:00:00	1.17150	1.17704	1.16019	1.16587	34316	0	0
2020.11.04	08:00:00	1.16581	1.17454	1.16280	1.17102	32163	0	0
2020.11.04	16:00:00	1.17102	1.17341	1.16801	1.17244	24918	0	0
2020.11.05	00:00:00	1.17244	1.17443	1.17108	1.17362	16903	0	0
2020.11.05	08:00:00	1.17362	1.18598	1.17275	1.18392	37342	0	0
2020.11.05	16:00:00	1.18392	1.18443	1.17909	1.18267	31189	0	0
2020.11.06	00:00:00	1.18272	1.18466	1.17954	1.18143	21364	0	0
2020.11.06	08:00:00	1.18143	1.18903	1.18129	1.18891	32500	0	0
2020.11.06	16:00:00	1.18891	1.18909	1.18511	1.18746	26403	0	0
2020.11.09	00:00:00	1.18873	1.18957	1.18788	1.18805	15266	0	0
2020.11.09	08:00:00	1.18804	1.19068	1.18599	1.18929	42498	0	0
2020.11.09	16:00:00	1.18928	1.19200	1.17951	1.18127	44812	0	0
2020.11.10	00:00:00	1.18124	1.18384	1.18069	1.18332	21125	0	1
2020.11.10	08:00:00	1.18333	1.18432	1.17798	1.18103	37577	0	0
2020.11.10	16:00:00	1.18101	1.18342	1.18011	1.18136	29339	0	0
2020.11.11	00:00:00	1.18138	1.18328	1.18101	1.18248	12003	0	1
2020.11.11	08:00:00	1.18248	1.18281	1.17537	1.17586	26332	0	0
2020.11.11	16:00:00	1.17586	1.17824	1.17455	1.17771	14929	0	0
2020.11.12	00:00:00	1.17771	1.17884	1.17677	1.17737	10269	0	0
2020.11.12	08:00:00	1.17737	1.18231	1.17586	1.18094	25102	0	0
2020.11.12	16:00:00	1.18093	1.18176	1.17873	1.18048	21726	0	0
2020.11.13	00:00:00	1.18047	1.18138	1.17989	1.18063	10124	0	1
2020.11.13	08:00:00	1.18066	1.18344	1.18006	1.18206	19333	0	0
2020.11.13	16:00:00	1.18206	1.18372	1.18133	1.18326	15653	0	0
2020.11.16	00:00:00	1.18400	1.18547	1.18270	1.18471	9785	0	0
2020.11.16	08:00:00	1.18471	1.18688	1.18141	1.18212	30558	0	1
2020.11.16	16:00:00	1.18211	1.18568	1.18188	1.18516	17398	0	1
2020.11.17	00:00:00	1.18509	1.18670	1.18504	1.18562	8707	0	0
2020.11.17	08:00:00	1.18562	1.18939	1.18428	1.18859	19431	0	1
2020.11.17	16:00:00	1.18860	1.18860	1.18574	1.18605	15579	0	0
2020.11.18	00:00:00	1.18618	1.18772	1.18502	1.18727	9366	0	0
2020.11.18	08:00:00	1.18732	1.18910	1.18513	1.18592	22798	0	1
2020.11.18	16:00:00	1.18594	1.18768	1.18491	1.18526	17259	0	1
2020.11.19	00:00:00	1.18526	1.18568	1.18318	1.18503	10767	0	1
2020.11.19	08:00:00	1.18503	1.18522	1.18163	1.18302	23541	0	1
2020.11.19	16:00:00	1.18303	1.18825	1.18184	1.18745	19232	0	1
2020.11.20	00:00:00	1.18745	1.18909	1.18650	1.18841	8828	0	1
2020.11.20	08:00:00	1.18840	1.18888	1.18512	1.18678	22550	0	1
2020.11.20	16:00:00	1.18677	1.18758	1.18497	1.18587	13593	0	0
2020.11.23	00:00:00	1.18496	1.18781	1.18496	1.18766	6188	0	1
2020.11.23	08:00:00	1.18766	1.19061	1.18629	1.18995	21008	0	1
2020.11.23	16:00:00	1.18995	1.19005	1.18000	1.18399	22174	0	0
2020.11.24	00:00:00	1.18399	1.18552	1.18358	1.18518	9639	0	0
2020.11.24	08:00:00	1.18519	1.18940	1.18460	1.18544	20887	0	0
2020.11.24	16:00:00	1.18543	1.18959	1.18410	1.18904	19138	0	1
2020.11.25	00:00:00	1.18905	1.19101	1.18887	1.18978	10401	0	1
2020.11.25	08:00:00	1.18979	1.19298	1.18819	1.19042	25399	0	0
2020.11.25	16:00:00	1.19044	1.19264	1.18915	1.19157	20419	0	0
2020.11.26	00:00:00	1.19164	1.19292	1.19124	1.19260	6758	0	1
2020.11.26	08:00:00	1.19263	1.19409	1.18853	1.18979	17651	0	0
2020.11.26	16:00:00	1.18979	1.19186	1.18931	1.19127	10085	0	0
2020.11.27	00:00:00	1.19125	1.19286	1.19067	1.19266	6741	0	0
2020.11.27	08:00:00	1.19266	1.19392	1.19140	1.19367	16586	0	0
2020.11.27	16:00:00	1.19367	1.19630	1.19313	1.19593	14937	0	1
2020.11.30	00:00:00	1.19600	1.19749	1.19600	1.19721	9733	0	1
2020.11.30	08:00:00	1.19721	1.19924	1.19621	1.19864	20692	0	0
2020.11.30	16:00:00	1.19864	1.20034	1.19236	1.19256	27306	0	0
2020.12.01	00:00:00	1.19261	1.19599	1.19253	1.19570	8771	0	1
2020.12.01	08:00:00	1.19571	1.19939	1.19539	1.19922	22667	0	0
2020.12.01	16:00:00	1.19922	1.20766	1.19752	1.20692	27453	0	0
2020.12.02	00:00:00	1.20691	1.20834	1.20606	1.20681	9834	0	1
2020.12.02	08:00:00	1.20683	1.20875	1.20400	1.20658	30642	0	0
2020.12.02	16:00:00	1.20660	1.21184	1.20602	1.21136	28657	0	0
2020.12.03	00:00:00	1.21137	1.21250	1.21040	1.21196	11225	0	1
2020.12.03	08:00:00	1.21196	1.21615	1.21011	1.21510	33496	0	0
2020.12.03	16:00:00	1.21511	1.21746	1.21327	1.21469	29375	0	0
2020.12.04	00:00:00	1.21447	1.21538	1.21389	1.21500	12149	0	1
2020.12.04	08:00:00	1.21500	1.21773	1.21316	1.21458	36816	0	0
2020.12.04	16:00:00	1.21458	1.21717	1.21100	1.21201	28009	0	0
2020.12.07	00:00:00	1.21299	1.21403	1.21186	1.21316	13190	0	0
2020.12.07	08:00:00	1.21316	1.21393	1.20787	1.21371	37195	0	0
2020.12.07	16:00:00	1.21369	1.21664	1.21075	1.21091	27456	0	0
2020.12.08	00:00:00	1.21091	1.21194	1.21043	1.21183	10046	0	0
2020.12.08	08:00:00	1.21182	1.21340	1.20956	1.21181	35422	0	0
2020.12.08	16:00:00	1.21182	1.21337	1.21000	1.21022	26510	0	0
2020.12.09	00:00:00	1.21022	1.21311	1.21003	1.21310	10983	0	1
2020.12.09	08:00:00	1.21309	1.21474	1.21012	1.21205	29823	0	0
2020.12.09	16:00:00	1.21205	1.21236	1.20585	1.20802	31509	0	0
2020.12.10	00:00:00	1.20789	1.21003	1.20738	1.20960	11676	0	0
2020.12.10	08:00:00	1.20960	1.21353	1.20812	1.21258	37114	0	0
2020.12.10	16:00:00	1.21258	1.21588	1.20965	1.21398	36684	0	0
2020.12.11	00:00:00	1.21361	1.21601	1.21355	1.21553	11094	0	1
2020.12.11	08:00:00	1.21554	1.21628	1.21104	1.21157	34546	0	0
2020.12.11	16:00:00	1.21157	1.21333	1.21054	1.21125	25391	0	0
2020.12.14	00:00:00	1.21366	1.21432	1.21156	1.21407	11480	0	1
2020.12.14	08:00:00	1.21406	1.21766	1.21386	1.21713	27756	0	0
2020.12.14	16:00:00	1.21712	1.21713	1.21231	1.21432	26614	0	0
2020.12.15	00:00:00	1.21432	1.21630	1.21408	1.21548	12722	0	0
2020.12.15	08:00:00	1.21546	1.21661	1.21214	1.21396	28726	0	0
2020.12.15	16:00:00	1.21397	1.21687	1.21381	1.21505	24167	0	0
2020.12.16	00:00:00	1.21489	1.21651	1.21451	1.21622	8711	0	1
2020.12.16	08:00:00	1.21622	1.22124	1.21526	1.21878	33467	0	0
2020.12.16	16:00:00	1.21878	1.22061	1.21249	1.21984	34290	0	0
2020.12.17	00:00:00	1.21985	1.22356	1.21897	1.22260	13789	0	0
2020.12.17	08:00:00	1.22260	1.22586	1.22241	1.22420	29026	0	0
2020.12.17	16:00:00	1.22419	1.22729	1.22391	1.22684	23100	0	0
2020.12.18	00:00:00	1.22676	1.22719	1.22385	1.22431	11202	0	1
2020.12.18	08:00:00	1.22431	1.22687	1.22427	1.22488	25817	0	0
2020.12.18	16:00:00	1.22488	1.22582	1.22256	1.22542	21529	0	0
2020.12.21	00:00:00	1.22166	1.22349	1.21791	1.21913	20112	0	0
2020.12.21	08:00:00	1.21913	1.22268	1.21296	1.21906	53186	0	0
2020.12.21	16:00:00	1.21912	1.22528	1.21912	1.22424	29843	0	0
2020.12.22	00:00:00	1.22434	1.22498	1.22157	1.22185	13634	0	0
2020.12.22	08:00:00	1.22185	1.22573	1.22043	1.22302	32740	0	0
2020.12.22	16:00:00	1.22303	1.22391	1.21520	1.21616	32776	0	0
2020.12.23	00:00:00	1.21618	1.21919	1.21540	1.21888	17823	0	0
2020.12.23	08:00:00	1.21889	1.22009	1.21604	1.21762	28773	0	0
2020.12.23	16:00:00	1.21762	1.22212	1.21727	1.21860	32947	0	0
2020.12.24	00:00:00	1.21857	1.22157	1.21835	1.22049	15730	0	0
2020.12.24	08:00:00	1.22049	1.22099	1.21856	1.21883	19708	0	0
2020.12.24	16:00:00	1.21883	1.21976	1.21774	1.21808	12320	0	0
2020.12.28	00:00:00	1.21696	1.22236	1.21696	1.22234	14787	0	0
2020.12.28	08:00:00	1.22234	1.22506	1.21914	1.22128	28009	0	0
2020.12.28	16:00:00	1.22129	1.22402	1.22026	1.22160	22412	0	0
2020.12.29	00:00:00	1.22160	1.22430	1.22070	1.22360	11689	0	0
2020.12.29	08:00:00	1.22359	1.22615	1.22356	1.22534	20163	0	0
2020.12.29	16:00:00	1.22534	1.22749	1.22361	1.22482	24185	0	0
2020.12.30	00:00:00	1.22471	1.22950	1.22470	1.22850	16658	0	0
2020.12.30	08:00:00	1.22850	1.22935	1.22529	1.22911	24622	0	0
2020.12.30	16:00:00	1.22912	1.23099	1.22713	1.22961	25616	0	0
2020.12.31	00:00:00	1.22963	1.23093	1.22852	1.22897	12082	0	0
2020.12.31	08:00:00	1.22896	1.23041	1.22596	1.22842	26779	0	0
2020.12.31	16:00:00	1.22845	1.22852	1.22127	1.22155	19698	0	0
2021.01.04	00:00:00	1.22395	1.22591	1.22280	1.22550	20054	0	0
2021.01.04	08:00:00	1.22549	1.23060	1.22420	1.22988	30504	0	0
2021.01.04	16:00:00	1.22990	1.23098	1.22416	1.22473	35062	0	0
2021.01.05	00:00:00	1.22466	1.22768	1.22432	1.22723	13933	0	0
2021.01.05	08:00:00	1.22724	1.22906	1.22551	1.22626	30247	0	0
2021.01.05	16:00:00	1.22626	1.23056	1.22540	1.22965	31200	0	0
2021.01.06	00:00:00	1.22968	1.23261	1.22757	1.22967	31806	0	0
2021.01.06	08:00:00	1.22966	1.23494	1.22965	1.23196	41819	0	0
2021.01.06	16:00:00	1.23195	1.23399	1.22657	1.23252	44634	0	0
2021.01.07	00:00:00	1.23256	1.23441	1.23107	1.23125	17019	0	0
2021.01.07	08:00:00	1.23125	1.23256	1.22452	1.22686	36436	0	0
2021.01.07	16:00:00	1.22687	1.22826	1.22464	1.22710	31294	0	0
2021.01.08	00:00:00	1.22713	1.22731	1.22349	1.22578	19413	0	0
2021.01.08	08:00:00	1.22578	1.22845	1.22133	1.22715	36540	0	0
2021.01.08	16:00:00	1.22711	1.22835	1.21932	1.22218	44185	0	0
2021.01.11	00:00:00	1.22116	1.22285	1.21666	1.21818	20500	0	0
2021.01.11	08:00:00	1.21818	1.21996	1.21394	1.21446	31625	0	0
2021.01.11	16:00:00	1.21446	1.21743	1.21323	1.21497	27456	0	0
2021.01.12	00:00:00	1.21498	1.21620	1.21387	1.21533	13528	0	0
2021.01.12	08:00:00	1.21533	1.21791	1.21403	1.21462	28565	0	0
2021.01.12	16:00:00	1.21463	1.22097	1.21372	1.22062	28535	0	0
2021.01.13	00:00:00	1.22064	1.22200	1.22008	1.22090	13404	0	0
2021.01.13	08:00:00	1.22090	1.22229	1.21546	1.21613	28590	0	0
2021.01.13	16:00:00	1.21613	1.21806	1.21399	1.21568	28253	0	0
2021.01.14	00:00:00	1.21568	1.21720	1.21358	1.21552	19003	0	0
2021.01.14	08:00:00	1.21552	1.21675	1.21112	1.21198	30845	0	0
2021.01.14	16:00:00	1.21198	1.21784	1.21120	1.21540	32154	0	0
2021.01.15	00:00:00	1.21537	1.21625	1.21354	1.21399	14044	0	0
2021.01.15	08:00:00	1.21399	1.21467	1.21140	1.21161	28381	0	0
2021.01.15	16:00:00	1.21160	1.21177	1.20750	1.20766	28947	0	0
2021.01.18	00:00:00	1.20813	1.20864	1.20649	1.20775	16794	0	0
2021.01.18	08:00:00	1.20775	1.20867	1.20536	1.20659	22478	0	0
2021.01.18	16:00:00	1.20660	1.20820	1.20629	1.20757	12693	0	0
2021.01.19	00:00:00	1.20768	1.20985	1.20739	1.20969	12043	0	0
2021.01.19	08:00:00	1.20969	1.21412	1.20854	1.21359	26692	0	0
2021.01.19	16:00:00	1.21356	1.21449	1.21158	1.21284	20567	0	0
2021.01.20	00:00:00	1.21281	1.21494	1.21227	1.21441	12750	0	0
2021.01.20	08:00:00	1.21444	1.21582	1.20956	1.21073	27876	0	0
2021.01.20	16:00:00	1.21072	1.21177	1.20767	1.21046	22767	0	0
2021.01.21	00:00:00	1.21043	1.21381	1.21022	1.21346	9786	0	0
2021.01.21	08:00:00	1.21345	1.21732	1.21150	1.21517	29622	0	0
2021.01.21	16:00:00	1.21515	1.21699	1.21358	1.21640	25610	0	0
2021.01.22	00:00:00	1.21586	1.21775	1.21586	1.21721	13051	0	0
2021.01.22	08:00:00	1.21721	1.21894	1.21515	1.21654	26720	0	0
2021.01.22	16:00:00	1.21654	1.21847	1.21543	1.21704	17323	0	0
2021.01.25	00:00:00	1.21704	1.21810	1.21602	1.21807	9781	0	0
2021.01.25	08:00:00	1.21807	1.21833	1.21402	1.21471	22183	0	0
2021.01.25	16:00:00	1.21472	1.21526	1.21160	1.21413	22407	0	0
2021.01.26	00:00:00	1.21371	1.21460	1.21270	1.21310	7462	0	0
2021.01.26	08:00:00	1.21310	1.21619	1.21078	1.21568	25055	0	0
2021.01.26	16:00:00	1.21568	1.21760	1.21399	1.21592	19396	0	0
2021.01.27	00:00:00	1.21598	1.21696	1.21530	1.21629	8345	0	0
2021.01.27	08:00:00	1.21630	1.21659	1.20983	1.21111	26278	0	0
2021.01.27	16:00:00	1.21111	1.21288	1.20586	1.21096	40191	0	0
2021.01.28	00:00:00	1.21086	1.21117	1.20825	1.21052	15700	0	0
2021.01.28	08:00:00	1.21051	1.21306	1.20805	1.21285	33770	0	0
2021.01.28	16:00:00	1.21284	1.21421	1.21185	1.21210	27091	0	0
2021.01.29	00:00:00	1.21209	1.21269	1.20944	1.20996	11460	0	0
2021.01.29	08:00:00	1.20995	1.21522	1.20974	1.21461	34428	0	0
2021.01.29	16:00:00	1.21461	1.21558	1.21250	1.21353	29751	0	0
2021.02.01	00:00:00	1.21301	1.21364	1.21201	1.21301	12797	0	0
2021.02.01	08:00:00	1.21301	1.21327	1.20696	1.20848	27437	0	0
2021.02.01	16:00:00	1.20849	1.20992	1.20562	1.20594	23509	0	0
2021.02.02	00:00:00	1.20594	1.20876	1.20587	1.20790	10776	0	0
2021.02.02	08:00:00	1.20792	1.20872	1.20262	1.20480	25573	0	0
2021.02.02	16:00:00	1.20480	1.20491	1.20117	1.20428	22640	0	0
2021.02.03	00:00:00	1.20423	1.20500	1.20358	1.20439	10461	0	0
2021.02.03	08:00:00	1.20439	1.20441	1.20049	1.20171	20886	0	0
2021.02.03	16:00:00	1.20171	1.20369	1.20042	1.20351	18030	0	0
2021.02.04	00:00:00	1.20349	1.20428	1.20126	1.20170	9633	0	0
2021.02.04	08:00:00	1.20170	1.20170	1.19828	1.19840	24109	0	0
2021.02.04	16:00:00	1.19843	1.19894	1.19574	1.19620	18065	0	0
2021.02.05	00:00:00	1.19618	1.19717	1.19522	1.19629	14748	0	0
2021.02.05	08:00:00	1.19631	1.20239	1.19595	1.20039	29057	0	0
2021.02.05	16:00:00	1.20038	1.20498	1.20007	1.20492	24036	0	0
2021.02.08	00:00:00	1.20426	1.20553	1.20298	1.20367	15448	0	0
2021.02.08	08:00:00	1.20369	1.20487	1.20197	1.20376	22854	0	0
2021.02.08	16:00:00	1.20373	1.20661	1.20332	1.20493	21593	0	0
2021.02.09	00:00:00	1.20493	1.20821	1.20472	1.20781	17063	0	0
2021.02.09	08:00:00	1.20781	1.21165	1.20674	1.21017	28995	0	0
2021.02.09	16:00:00	1.21019	1.21221	1.20886	1.21174	18700	0	0
2021.02.10	00:00:00	1.21173	1.21300	1.21088	1.21244	8101	0	0
2021.02.10	08:00:00	1.21244	1.21440	1.21131	1.21284	20780	0	0
2021.02.10	16:00:00	1.21284	1.21395	1.21166	1.21172	19793	0	0
2021.02.11	00:00:00	1.21172	1.21278	1.21135	1.21265	6335	0	0
2021.02.11	08:00:00	1.21265	1.21493	1.21180	1.21436	18108	0	0
2021.02.11	16:00:00	1.21436	1.21449	1.21214	1.21303	22360	0	1
2021.02.12	00:00:00	1.21303	1.21349	1.21186	1.21313	12634	0	1
2021.02.12	08:00:00	1.21313	1.21314	1.20843	1.20871	23765	0	1
2021.02.12	16:00:00	1.20871	1.21289	1.20815	1.21189	18877	0	1
2021.02.15	00:00:00	1.21240	1.21404	1.21167	1.21378	10323	0	0
2021.02.15	08:00:00	1.21379	1.21452	1.21241	1.21268	19315	0	1
2021.02.15	16:00:00	1.21269	1.21380	1.21208	1.21274	10206	0	1
2021.02.16	00:00:00	1.21271	1.21504	1.21248	1.21366	11472	0	1
2021.02.16	08:00:00	1.21365	1.21694	1.21065	1.21084	26008	0	1
2021.02.16	16:00:00	1.21084	1.21237	1.20949	1.21053	25535	0	1
2021.02.17	00:00:00	1.21047	1.21089	1.20832	1.20930	16712	0	1
2021.02.17	08:00:00	1.20932	1.20935	1.20305	1.20337	30033	0	1
2021.02.17	16:00:00	1.20337	1.20476	1.20234	1.20374	23252	0	1
2021.02.18	00:00:00	1.20351	1.20500	1.20350	1.20457	11917	0	1
2021.02.18	08:00:00	1.20455	1.20897	1.20362	1.20846	26521	0	1
2021.02.18	16:00:00	1.20845	1.20944	1.20619	1.20908	22072	0	1
2021.02.19	00:00:00	1.20908	1.20983	1.20823	1.20941	13081	0	1
2021.02.19	08:00:00	1.20941	1.21443	1.20909	1.21308	27435	0	1
2021.02.19	16:00:00	1.21307	1.21400	1.21078	1.21174	19280	0	1
2021.02.22	00:00:00	1.21131	1.21355	1.21124	1.21202	15057	0	1
2021.02.22	08:00:00	1.21203	1.21544	1.20912	1.21474	28397	0	1
2021.02.22	16:00:00	1.21473	1.21694	1.21291	1.21554	23197	0	1
2021.02.23	00:00:00	1.21564	1.21771	1.21538	1.21702	10861	0	1
2021.02.23	08:00:00	1.21702	1.21802	1.21354	1.21492	26179	0	1
2021.02.23	16:00:00	1.21491	1.21663	1.21353	1.21493	27636	0	1
2021.02.24	00:00:00	1.21493	1.21661	1.21428	1.21480	21129	0	1
2021.02.24	08:00:00	1.21481	1.21745	1.21233	1.21333	32424	0	1
2021.02.24	16:00:00	1.21331	1.21743	1.21092	1.21665	29654	0	1
2021.02.25	00:00:00	1.21637	1.21829	1.21560	1.21780	14901	0	1
2021.02.25	08:00:00	1.21780	1.22376	1.21675	1.22124	36077	0	1
2021.02.25	16:00:00	1.22124	1.22432	1.21604	1.21743	55797	0	1
2021.02.26	00:00:00	1.21730	1.21828	1.21371	1.21538	31680	0	1
2021.02.26	08:00:00	1.21538	1.21594	1.20927	1.21235	49778	0	1
2021.02.26	16:00:00	1.21236	1.21412	1.20622	1.20727	47813	0	1
2021.03.01	00:00:00	1.20688	1.21012	1.20686	1.20847	20440	0	1
2021.03.01	08:00:00	1.20847	1.20929	1.20282	1.20528	30503	0	1
2021.03.01	16:00:00	1.20528	1.20691	1.20278	1.20488	32363	0	1
2021.03.02	00:00:00	1.20488	1.20506	1.20153	1.20216	22941	0	1
2021.03.02	08:00:00	1.20217	1.20374	1.19915	1.20291	32791	0	1
2021.03.02	16:00:00	1.20291	1.20944	1.20280	1.20893	24322	0	1
2021.03.03	00:00:00	1.20898	1.20934	1.20816	1.20842	9788	0	0
2021.03.03	08:00:00	1.20842	1.21132	1.20433	1.20545	30050	0	1
2021.03.03	16:00:00	1.20546	1.20806	1.20429	1.20627	31833	0	1
2021.03.04	00:00:00	1.20627	1.20662	1.20434	1.20563	15904	0	1
2021.03.04	08:00:00	1.20563	1.20623	1.20267	1.20358	28919	0	1
2021.03.04	16:00:00	1.20358	1.20536	1.19616	1.19694	48701	0	1
2021.03.05	00:00:00	1.19680	1.19767	1.19515	1.19596	15852	0	1
2021.03.05	08:00:00	1.19596	1.19607	1.18928	1.19179	38553	0	1
2021.03.05	16:00:00	1.19178	1.19463	1.19052	1.19120	42563	0	1
2021.03.08	00:00:00	1.19166	1.19321	1.18987	1.19122	24547	0	1
2021.03.08	08:00:00	1.19121	1.19146	1.18566	1.18709	37248	0	1
2021.03.08	16:00:00	1.18710	1.18872	1.18442	1.18460	39085	0	1
2021.03.09	00:00:00	1.18456	1.18672	1.18356	1.18539	24392	0	1
2021.03.09	08:00:00	1.18541	1.19157	1.18512	1.18918	36672	0	1
2021.03.09	16:00:00	1.18919	1.19091	1.18815	1.19001	32988	0	1
2021.03.10	00:00:00	1.19002	1.19024	1.18705	1.18751	17359	0	1
2021.03.10	08:00:00	1.18750	1.19129	1.18687	1.19106	32195	0	1
2021.03.10	16:00:00	1.19106	1.19298	1.18861	1.19284	38213	0	1
2021.03.11	00:00:00	1.19283	1.19348	1.19158	1.19273	15377	0	1
2021.03.11	08:00:00	1.19273	1.19736	1.19188	1.19569	36538	0	1
2021.03.11	16:00:00	1.19569	1.19900	1.19280	1.19851	34093	0	1
2021.03.12	00:00:00	1.19850	1.19886	1.19596	1.19635	14635	0	1
2021.03.12	08:00:00	1.19632	1.19633	1.19098	1.19265	34849	0	1
2021.03.12	16:00:00	1.19264	1.19612	1.19114	1.19519	34182	0	1
2021.03.15	00:00:00	1.19473	1.19674	1.19299	1.19328	18045	0	1
2021.03.15	08:00:00	1.19327	1.19402	1.19161	1.19205	28389	0	1
2021.03.15	16:00:00	1.19206	1.19373	1.19111	1.19271	21016	0	1
2021.03.16	00:00:00	1.19271	1.19386	1.19221	1.19348	12642	0	1
2021.03.16	08:00:00	1.19348	1.19517	1.18973	1.19026	30773	0	1
2021.03.16	16:00:00	1.19026	1.19137	1.18823	1.19009	23906	0	1
2021.03.17	00:00:00	1.19009	1.19060	1.18926	1.18979	12509	0	1
2021.03.17	08:00:00	1.18979	1.19166	1.18863	1.19011	23442	0	1
2021.03.17	16:00:00	1.19008	1.19853	1.18968	1.19802	35582	0	1
2021.03.18	00:00:00	1.19802	1.19879	1.19552	1.19648	17001	0	1
2021.03.18	08:00:00	1.19648	1.19890	1.19104	1.19168	38171	0	1
2021.03.18	16:00:00	1.19166	1.19389	1.19062	1.19135	30615	0	1
2021.03.19	00:00:00	1.19134	1.19206	1.19019	1.19180	17261	0	1
2021.03.19	08:00:00	1.19181	1.19372	1.18738	1.18811	35047	0	1
2021.03.19	16:00:00	1.18810	1.19124	1.18761	1.19044	21083	0	1
2021.03.22	00:00:00	1.18828	1.18997	1.18750	1.18937	12462	0	1
2021.03.22	08:00:00	1.18936	1.19314	1.18744	1.19167	30197	0	1
2021.03.22	16:00:00	1.19167	1.19467	1.19133	1.19332	18546	0	1
2021.03.23	00:00:00	1.19337	1.19407	1.19195	1.19247	13995	0	1
2021.03.23	08:00:00	1.19249	1.19320	1.18707	1.18728	28945	0	1
2021.03.23	16:00:00	1.18728	1.18767	1.18423	1.18480	21389	0	1
2021.03.24	00:00:00	1.18477	1.18516	1.18361	1.18406	13497	0	1
2021.03.24	08:00:00	1.18406	1.18472	1.18123	1.18226	30222	0	1
2021.03.24	16:00:00	1.18227	1.18389	1.18097	1.18123	21152	0	1
2021.03.25	00:00:00	1.18122	1.18277	1.18041	1.18199	15236	0	1
2021.03.25	08:00:00	1.18200	1.18215	1.17910	1.18081	29141	0	1
2021.03.25	16:00:00	1.18079	1.18125	1.17619	1.17677	28589	0	1
2021.03.26	00:00:00	1.17683	1.17847	1.17677	1.17833	10252	0	1
2021.03.26	08:00:00	1.17831	1.17974	1.17719	1.17838	23641	0	1
2021.03.26	16:00:00	1.17838	1.18049	1.17785	1.17933	19395	0	1
2021.03.29	00:00:00	1.17886	1.17936	1.17751	1.17789	10571	0	1
2021.03.29	08:00:00	1.17789	1.17937	1.17628	1.17855	24874	0	1
2021.03.29	16:00:00	1.17856	1.17925	1.17608	1.17642	24258	0	1
2021.03.30	00:00:00	1.17640	1.17736	1.17605	1.17641	8705	0	1
2021.03.30	08:00:00	1.17641	1.17656	1.17276	1.17312	25961	0	1
